"","Time","strain","OD600","expt","trial","mean_OD600","sem_OD600"
"301",18.75,"KPPR1",3.839,"Mouse_Pa","trial_1",4.38386666666667,0.0839029976572531
"302",18.75,"145.1",3.809,"Mouse_Pa","trial_1",3.788,0.0409186184191663
"303",18.75,"191.1",4.064,"Mouse_Pa","trial_1",4.013,0.0692411245816628
"304",18.75,"193.1",3.698,"Mouse_Pa","trial_1",3.80966666666667,0.112668145946896
"305",19,"KPPR1",3.844,"Mouse_Pa","trial_1",4.39006666666667,0.0835844293238688
"306",19,"145.1",3.803,"Mouse_Pa","trial_1",3.77633333333333,0.0425571511160124
"307",19,"191.1",4.033,"Mouse_Pa","trial_1",3.988,0.0681933525597131
"308",19,"193.1",3.679,"Mouse_Pa","trial_1",3.785,0.111037531192536
"309",19.25,"KPPR1",3.854,"Mouse_Pa","trial_1",4.3918,0.083096169185669
"310",19.25,"145.1",3.797,"Mouse_Pa","trial_1",3.76233333333333,0.0450382553441455
"311",19.25,"191.1",4.002,"Mouse_Pa","trial_1",3.959,0.0695149863938224
"312",19.25,"193.1",3.656,"Mouse_Pa","trial_1",3.761,0.108518815572846
"313",19.5,"KPPR1",3.851,"Mouse_Pa","trial_1",4.39573333333333,0.083362174056895
"314",19.5,"145.1",3.787,"Mouse_Pa","trial_1",3.752,0.0453688586293873
"315",19.5,"191.1",3.966,"Mouse_Pa","trial_1",3.931,0.0639296488336984
"316",19.5,"193.1",3.638,"Mouse_Pa","trial_1",3.736,0.105077748992512
"317",19.75,"KPPR1",3.86,"Mouse_Pa","trial_1",4.39706666666667,0.0829948057276947
"318",19.75,"145.1",3.782,"Mouse_Pa","trial_1",3.74333333333333,0.0448007936437639
"319",19.75,"191.1",3.936,"Mouse_Pa","trial_1",3.90466666666667,0.0631726030631775
"320",19.75,"193.1",3.618,"Mouse_Pa","trial_1",3.712,0.104675689632311
"321",20,"KPPR1",3.864,"Mouse_Pa","trial_1",4.3998,0.0823168211705181
"322",20,"145.1",3.777,"Mouse_Pa","trial_1",3.73233333333333,0.0482090355754096
"323",20,"191.1",3.908,"Mouse_Pa","trial_1",3.87666666666667,0.0654123671623171
"324",20,"193.1",3.598,"Mouse_Pa","trial_1",3.68666666666667,0.103505770102176
"325",20.25,"KPPR1",3.877,"Mouse_Pa","trial_1",4.40286666666667,0.0815382975555289
"326",20.25,"145.1",3.772,"Mouse_Pa","trial_1",3.726,0.0455009157417006
"327",20.25,"191.1",3.88,"Mouse_Pa","trial_1",3.85066666666667,0.0612490362735973
"328",20.25,"193.1",3.585,"Mouse_Pa","trial_1",3.66266666666667,0.101005500400281
"329",20.5,"KPPR1",3.885,"Mouse_Pa","trial_1",4.4074,0.0815821992722386
"330",20.5,"145.1",3.769,"Mouse_Pa","trial_1",3.71733333333333,0.0477225779316714
"331",20.5,"191.1",3.854,"Mouse_Pa","trial_1",3.826,0.0610928255471404
"332",20.5,"193.1",3.572,"Mouse_Pa","trial_1",3.64366666666667,0.0961289643020135
"333",20.75,"KPPR1",3.882,"Mouse_Pa","trial_1",4.409,0.0825967830573841
"334",20.75,"145.1",3.761,"Mouse_Pa","trial_1",3.707,0.0481248376620638
"335",20.75,"191.1",3.817,"Mouse_Pa","trial_1",3.796,0.0595343038368076
"336",20.75,"193.1",3.558,"Mouse_Pa","trial_1",3.62033333333333,0.0950339120758713
"337",21,"KPPR1",3.891,"Mouse_Pa","trial_1",4.41066666666667,0.081657803211921
"338",21,"145.1",3.756,"Mouse_Pa","trial_1",3.7,0.0477528358669234
"339",21,"191.1",3.786,"Mouse_Pa","trial_1",3.77066666666667,0.058814208411838
"340",21,"193.1",3.547,"Mouse_Pa","trial_1",3.60233333333333,0.0914646258275722
"341",21.25,"KPPR1",3.889,"Mouse_Pa","trial_1",4.41073333333333,0.0809521002796255
"342",21.25,"145.1",3.753,"Mouse_Pa","trial_1",3.691,0.0495714971867235
"343",21.25,"191.1",3.758,"Mouse_Pa","trial_1",3.743,0.0613704597777574
"344",21.25,"193.1",3.53,"Mouse_Pa","trial_1",3.58166666666667,0.0884389305930621
"345",21.5,"KPPR1",3.893,"Mouse_Pa","trial_1",4.4126,0.0808909789543338
"346",21.5,"145.1",3.75,"Mouse_Pa","trial_1",3.686,0.0497594212184989
"347",21.5,"191.1",3.729,"Mouse_Pa","trial_1",3.71966666666667,0.060225502165703
"348",21.5,"193.1",3.523,"Mouse_Pa","trial_1",3.565,0.0874299719775776
"349",21.75,"KPPR1",3.902,"Mouse_Pa","trial_1",4.41213333333333,0.0804136843759856
"350",21.75,"145.1",3.75,"Mouse_Pa","trial_1",3.68,0.0521664004253058
"351",21.75,"191.1",3.706,"Mouse_Pa","trial_1",3.69666666666667,0.0631039706445728
"352",21.75,"193.1",3.516,"Mouse_Pa","trial_1",3.54766666666667,0.0843491421282859
"353",22,"KPPR1",3.917,"Mouse_Pa","trial_1",4.4162,0.0796890504517701
"354",22,"145.1",3.75,"Mouse_Pa","trial_1",3.67333333333333,0.0544589549824248
"355",22,"191.1",3.687,"Mouse_Pa","trial_1",3.67433333333333,0.0638235414595935
"356",22,"193.1",3.51,"Mouse_Pa","trial_1",3.53133333333333,0.0815298173131223
"357",22.25,"KPPR1",3.935,"Mouse_Pa","trial_1",4.41813333333333,0.0789243077207925
"358",22.25,"145.1",3.75,"Mouse_Pa","trial_1",3.667,0.0549939390599849
"359",22.25,"191.1",3.666,"Mouse_Pa","trial_1",3.652,0.0638931399551887
"360",22.25,"193.1",3.502,"Mouse_Pa","trial_1",3.51433333333333,0.0807760965742824
"361",22.5,"KPPR1",3.915,"Mouse_Pa","trial_1",4.41553333333333,0.0793596314955602
"362",22.5,"145.1",3.739,"Mouse_Pa","trial_1",3.659,0.0564535207050898
"363",22.5,"191.1",3.626,"Mouse_Pa","trial_1",3.62466666666667,0.0658213069183866
"364",22.5,"193.1",3.497,"Mouse_Pa","trial_1",3.49833333333333,0.0779451374008953
"365",22.75,"KPPR1",3.906,"Mouse_Pa","trial_1",4.41493333333333,0.0798186913702768
"366",22.75,"145.1",3.735,"Mouse_Pa","trial_1",3.65166666666667,0.0556906136116711
"367",22.75,"191.1",3.6,"Mouse_Pa","trial_1",3.603,0.064392028492146
"368",22.75,"193.1",3.49,"Mouse_Pa","trial_1",3.48233333333333,0.0783248222326599
"369",23,"KPPR1",3.914,"Mouse_Pa","trial_1",4.4146,0.0787423042347027
"370",23,"145.1",3.731,"Mouse_Pa","trial_1",3.64533333333333,0.055636718490979
"371",23,"191.1",3.576,"Mouse_Pa","trial_1",3.58166666666667,0.0667441216720828
"372",23,"193.1",3.482,"Mouse_Pa","trial_1",3.46733333333333,0.0794362078092296
"373",23.25,"KPPR1",3.919,"Mouse_Pa","trial_1",4.4174,0.0787103672000195
"374",23.25,"145.1",3.729,"Mouse_Pa","trial_1",3.63866666666667,0.058538686163748
"375",23.25,"191.1",3.554,"Mouse_Pa","trial_1",3.56333333333333,0.0700150777412345
"376",23.25,"193.1",3.48,"Mouse_Pa","trial_1",3.45533333333333,0.0777717457978439
"377",23.5,"KPPR1",3.919,"Mouse_Pa","trial_1",4.41526666666667,0.0782261962374356
"378",23.5,"145.1",3.725,"Mouse_Pa","trial_1",3.63366666666667,0.0576695567676549
"379",23.5,"191.1",3.533,"Mouse_Pa","trial_1",3.54133333333333,0.068542768481519
"380",23.5,"193.1",3.473,"Mouse_Pa","trial_1",3.44133333333333,0.0786857321529415
"381",23.75,"KPPR1",3.935,"Mouse_Pa","trial_1",4.414,0.0775701832751047
"382",23.75,"145.1",3.723,"Mouse_Pa","trial_1",3.626,0.0601082357085948
"383",23.75,"191.1",3.519,"Mouse_Pa","trial_1",3.524,0.0701925922017417
"384",23.75,"193.1",3.465,"Mouse_Pa","trial_1",3.424,0.0808723273643918
"385",24,"KPPR1",3.923,"Mouse_Pa","trial_1",4.41273333333333,0.077760282839645
"386",24,"145.1",3.715,"Mouse_Pa","trial_1",3.617,0.0613704597777573
"387",24,"191.1",3.489,"Mouse_Pa","trial_1",3.50466666666667,0.0746019064397449
"388",24,"193.1",3.461,"Mouse_Pa","trial_1",3.41266666666667,0.0807760965742823
"389",0,"KPPR1",0.005,"Mouse_Pa","trial_2",0.00593333333333333,0.0022771466411711
"390",0,"145.1",0.013,"Mouse_Pa","trial_2",0.008,0.00404145188432738
"391",0,"191.1",0.001,"Mouse_Pa","trial_2",0.00266666666666667,0.000881917103688197
"392",0,"193.1",0.013,"Mouse_Pa","trial_2",0.00666666666666667,0.00375647588986155
"393",0.25,"KPPR1",0.005,"Mouse_Pa","trial_2",0.0064,0.0024118753817606
"394",0.25,"145.1",0.011,"Mouse_Pa","trial_2",0.00666666666666667,0.00338296385503074
"395",0.25,"191.1",0,"Mouse_Pa","trial_2",0.00233333333333333,0.00120185042515466
"396",0.25,"193.1",0.013,"Mouse_Pa","trial_2",0.00633333333333333,0.00375647588986155
"397",0.5,"KPPR1",0.006,"Mouse_Pa","trial_2",0.00813333333333333,0.00246473540870428
"398",0.5,"145.1",0.01,"Mouse_Pa","trial_2",0.00633333333333333,0.00317979733805649
"399",0.5,"191.1",0,"Mouse_Pa","trial_2",0.003,0.00152752523165195
"400",0.5,"193.1",0.013,"Mouse_Pa","trial_2",0.00633333333333333,0.00375647588986155
"401",0.75,"KPPR1",0.01,"Mouse_Pa","trial_2",0.0116,0.00258898766757533
"402",0.75,"145.1",0.01,"Mouse_Pa","trial_2",0.007,0.00351188458428425
"403",0.75,"191.1",0.002,"Mouse_Pa","trial_2",0.00433333333333333,0.00120185042515466
"404",0.75,"193.1",0.013,"Mouse_Pa","trial_2",0.00666666666666667,0.00375647588986155
"405",1,"KPPR1",0.019,"Mouse_Pa","trial_2",0.0172,0.00284554790104522
"406",1,"145.1",0.011,"Mouse_Pa","trial_2",0.00933333333333333,0.00497772817435603
"407",1,"191.1",0.004,"Mouse_Pa","trial_2",0.006,0.001
"408",1,"193.1",0.015,"Mouse_Pa","trial_2",0.008,0.00435889894354067
"409",1.25,"KPPR1",0.035,"Mouse_Pa","trial_2",0.0281333333333333,0.00384567371850582
"410",1.25,"145.1",0.013,"Mouse_Pa","trial_2",0.013,0.00750555349946513
"411",1.25,"191.1",0.007,"Mouse_Pa","trial_2",0.00866666666666667,0.000881917103688197
"412",1.25,"193.1",0.017,"Mouse_Pa","trial_2",0.0103333333333333,0.00440958551844099
"413",1.5,"KPPR1",0.064,"Mouse_Pa","trial_2",0.0489333333333333,0.00595816100316889
"414",1.5,"145.1",0.017,"Mouse_Pa","trial_2",0.0146666666666667,0.00788106027835793
"415",1.5,"191.1",0.011,"Mouse_Pa","trial_2",0.012,0.001
"416",1.5,"193.1",0.021,"Mouse_Pa","trial_2",0.0133333333333333,0.00433333333333333
"417",1.75,"KPPR1",0.115,"Mouse_Pa","trial_2",0.0852,0.00965509981206576
"418",1.75,"145.1",0.026,"Mouse_Pa","trial_2",0.0216666666666667,0.0108985218161812
"419",1.75,"191.1",0.017,"Mouse_Pa","trial_2",0.0163333333333333,0.00120185042515466
"420",1.75,"193.1",0.025,"Mouse_Pa","trial_2",0.017,0.00461880215351701
"421",2,"KPPR1",0.192,"Mouse_Pa","trial_2",0.1438,0.0139632851912912
"422",2,"145.1",0.034,"Mouse_Pa","trial_2",0.029,0.0115325625946708
"423",2,"191.1",0.022,"Mouse_Pa","trial_2",0.0213333333333333,0.00120185042515466
"424",2,"193.1",0.031,"Mouse_Pa","trial_2",0.022,0.00493288286231625
"425",2.25,"KPPR1",0.296,"Mouse_Pa","trial_2",0.2272,0.020821737725386
"426",2.25,"145.1",0.042,"Mouse_Pa","trial_2",0.0446666666666667,0.0196751394178316
"427",2.25,"191.1",0.03,"Mouse_Pa","trial_2",0.0266666666666667,0.00240370085030933
"428",2.25,"193.1",0.037,"Mouse_Pa","trial_2",0.0276666666666667,0.00497772817435603
"429",2.5,"KPPR1",0.444,"Mouse_Pa","trial_2",0.355533333333333,0.0316979594756608
"430",2.5,"145.1",0.057,"Mouse_Pa","trial_2",0.0856666666666667,0.0478098083846587
"431",2.5,"191.1",0.047,"Mouse_Pa","trial_2",0.0376666666666667,0.00581186525805423
"432",2.5,"193.1",0.055,"Mouse_Pa","trial_2",0.04,0.00814452781524708
"433",2.75,"KPPR1",0.684,"Mouse_Pa","trial_2",0.585533333333333,0.0649722920186654
"434",2.75,"145.1",0.092,"Mouse_Pa","trial_2",0.0896666666666667,0.0320641717671159
"435",2.75,"191.1",0.081,"Mouse_Pa","trial_2",0.062,0.0138684293751431
"436",2.75,"193.1",0.116,"Mouse_Pa","trial_2",0.0716666666666667,0.0224820916385563
"437",3,"KPPR1",0.977,"Mouse_Pa","trial_2",0.9096,0.0891258500260006
"438",3,"145.1",0.149,"Mouse_Pa","trial_2",0.122,0.0316069612585582
"439",3,"191.1",0.136,"Mouse_Pa","trial_2",0.134,0.0444672163884061
"440",3,"193.1",0.134,"Mouse_Pa","trial_2",0.122666666666667,0.00808977406634107
"441",3.25,"KPPR1",1.258,"Mouse_Pa","trial_2",1.30306666666667,0.0845797153812204
"442",3.25,"145.1",0.157,"Mouse_Pa","trial_2",0.16,0.00173205080756888
"443",3.25,"191.1",0.137,"Mouse_Pa","trial_2",0.152,0.00793725393319377
"444",3.25,"193.1",0.154,"Mouse_Pa","trial_2",0.142,0.00757187779440036
"445",3.5,"KPPR1",1.543,"Mouse_Pa","trial_2",1.6816,0.071117796312744
"446",3.5,"145.1",0.172,"Mouse_Pa","trial_2",0.176666666666667,0.0095277372853043
"447",3.5,"191.1",0.182,"Mouse_Pa","trial_2",0.166,0.0089628864398325
"448",3.5,"193.1",0.199,"Mouse_Pa","trial_2",0.170666666666667,0.0141931125706958
"449",3.75,"KPPR1",1.726,"Mouse_Pa","trial_2",1.97326666666667,0.0620333602006032
"450",3.75,"145.1",0.195,"Mouse_Pa","trial_2",0.209666666666667,0.0236807469852152
"451",3.75,"191.1",0.196,"Mouse_Pa","trial_2",0.166666666666667,0.0148473716342134
"452",3.75,"193.1",0.191,"Mouse_Pa","trial_2",0.186333333333333,0.00260341655863555
"453",4,"KPPR1",1.891,"Mouse_Pa","trial_2",2.2096,0.0627907939870472
"454",4,"145.1",0.225,"Mouse_Pa","trial_2",0.262666666666667,0.0453737564873989
"455",4,"191.1",0.198,"Mouse_Pa","trial_2",0.185666666666667,0.00648930744464393
"456",4,"193.1",0.227,"Mouse_Pa","trial_2",0.211666666666667,0.00926162932629987
"457",4.25,"KPPR1",2.07,"Mouse_Pa","trial_2",2.40013333333333,0.0628807538627616
"458",4.25,"145.1",0.304,"Mouse_Pa","trial_2",0.336333333333333,0.060233803724413
"459",4.25,"191.1",0.242,"Mouse_Pa","trial_2",0.226666666666667,0.0089504810547317
"460",4.25,"193.1",0.281,"Mouse_Pa","trial_2",0.254666666666667,0.0134205480927983
"461",4.5,"KPPR1",2.187,"Mouse_Pa","trial_2",2.55193333333333,0.0656584573065269
"462",4.5,"145.1",0.399,"Mouse_Pa","trial_2",0.538,0.19011663086993
"463",4.5,"191.1",0.307,"Mouse_Pa","trial_2",0.272333333333333,0.0270637108402459
"464",4.5,"193.1",0.353,"Mouse_Pa","trial_2",0.317,0.0182300118851671
"465",4.75,"KPPR1",2.31,"Mouse_Pa","trial_2",2.67953333333333,0.0671075800605811
"466",4.75,"145.1",0.534,"Mouse_Pa","trial_2",0.904666666666667,0.4530273477151
"467",4.75,"191.1",0.375,"Mouse_Pa","trial_2",0.332,0.0366924152016917
"468",4.75,"193.1",0.415,"Mouse_Pa","trial_2",0.386666666666667,0.0145181878269217
"469",5,"KPPR1",2.41,"Mouse_Pa","trial_2",2.7912,0.0681341953165117
"470",5,"145.1",1.058,"Mouse_Pa","trial_2",1.30566666666667,0.56594944807622
"471",5,"191.1",0.648,"Mouse_Pa","trial_2",0.486333333333333,0.0912950041227765
"472",5,"193.1",1.749,"Mouse_Pa","trial_2",0.918333333333333,0.416873015570822
"473",5.25,"KPPR1",2.463,"Mouse_Pa","trial_2",2.883,0.0700222413645428
"474",5.25,"145.1",2.254,"Mouse_Pa","trial_2",1.83566666666667,0.606749353339398
"475",5.25,"191.1",1.931,"Mouse_Pa","trial_2",1.119,0.442773079579145
"476",5.25,"193.1",2.418,"Mouse_Pa","trial_2",1.87566666666667,0.324748278585806
"477",5.5,"KPPR1",2.531,"Mouse_Pa","trial_2",2.9648,0.0715650353574585
"478",5.5,"145.1",2.295,"Mouse_Pa","trial_2",2.04066666666667,0.602753220185877
"479",5.5,"191.1",2.102,"Mouse_Pa","trial_2",1.564,0.392053992880232
"480",5.5,"193.1",2.27,"Mouse_Pa","trial_2",2.16233333333333,0.174499602037114
"481",5.75,"KPPR1",2.607,"Mouse_Pa","trial_2",3.04846666666667,0.0734278308899721
"482",5.75,"145.1",2.637,"Mouse_Pa","trial_2",2.51033333333333,0.362948266898252
"483",5.75,"191.1",2.165,"Mouse_Pa","trial_2",2.02066666666667,0.131065293312574
"484",5.75,"193.1",2.641,"Mouse_Pa","trial_2",2.28166666666667,0.208138041800254
"485",6,"KPPR1",2.673,"Mouse_Pa","trial_2",3.11753333333333,0.0739235684220802
"486",6,"145.1",2.928,"Mouse_Pa","trial_2",2.806,0.284890037265843
"487",6,"191.1",2.542,"Mouse_Pa","trial_2",2.286,0.253005928784288
"488",6,"193.1",2.915,"Mouse_Pa","trial_2",2.615,0.199950827288444
"489",6.25,"KPPR1",2.738,"Mouse_Pa","trial_2",3.18466666666667,0.075419377746588
"490",6.25,"145.1",3.129,"Mouse_Pa","trial_2",2.99566666666667,0.254269105039873
"491",6.25,"191.1",2.785,"Mouse_Pa","trial_2",2.541,0.271447969231674
"492",6.25,"193.1",3.097,"Mouse_Pa","trial_2",2.86533333333333,0.159334379355004
"493",6.5,"KPPR1",2.793,"Mouse_Pa","trial_2",3.2474,0.0759300931621913
"494",6.5,"145.1",3.259,"Mouse_Pa","trial_2",3.15766666666667,0.21393249194807
"495",6.5,"191.1",2.968,"Mouse_Pa","trial_2",2.78366666666667,0.218166857652068
"496",6.5,"193.1",3.236,"Mouse_Pa","trial_2",3.04166666666667,0.137906167777627
"497",6.75,"KPPR1",2.844,"Mouse_Pa","trial_2",3.30606666666667,0.0776794675737397
"498",6.75,"145.1",3.402,"Mouse_Pa","trial_2",3.29766666666667,0.191697968458487
"499",6.75,"191.1",3.129,"Mouse_Pa","trial_2",2.97433333333333,0.183380599967511
"500",6.75,"193.1",3.37,"Mouse_Pa","trial_2",3.20033333333333,0.124360140094986
"501",7,"KPPR1",2.893,"Mouse_Pa","trial_2",3.35786666666667,0.0780905985846029
"502",7,"145.1",3.512,"Mouse_Pa","trial_2",3.422,0.173373392806778
"503",7,"191.1",3.256,"Mouse_Pa","trial_2",3.13,0.162795372579608
"504",7,"193.1",3.466,"Mouse_Pa","trial_2",3.336,0.111540724999138
"505",7.25,"KPPR1",2.949,"Mouse_Pa","trial_2",3.41266666666667,0.0788130800521182
"506",7.25,"145.1",3.612,"Mouse_Pa","trial_2",3.52966666666667,0.162624653044296
"507",7.25,"191.1",3.379,"Mouse_Pa","trial_2",3.27066666666667,0.144215502325898
"508",7.25,"193.1",3.565,"Mouse_Pa","trial_2",3.458,0.101549659444694
"509",7.5,"KPPR1",3.001,"Mouse_Pa","trial_2",3.46646666666667,0.0789987261299746
"510",7.5,"145.1",3.699,"Mouse_Pa","trial_2",3.61466666666667,0.146772310437327
"511",7.5,"191.1",3.475,"Mouse_Pa","trial_2",3.38366666666667,0.123635665476341
"512",7.5,"193.1",3.647,"Mouse_Pa","trial_2",3.55933333333333,0.0866685897222542
"513",7.75,"KPPR1",3.05,"Mouse_Pa","trial_2",3.5172,0.079384429323688
"514",7.75,"145.1",3.749,"Mouse_Pa","trial_2",3.68933333333333,0.128507241473433
"515",7.75,"191.1",3.561,"Mouse_Pa","trial_2",3.488,0.106070731118438
"516",7.75,"193.1",3.702,"Mouse_Pa","trial_2",3.64366666666667,0.0770375089016887
"517",8,"KPPR1",3.079,"Mouse_Pa","trial_2",3.55826666666667,0.0798513778195626
"518",8,"145.1",3.823,"Mouse_Pa","trial_2",3.75966666666667,0.124193844900265
"519",8,"191.1",3.632,"Mouse_Pa","trial_2",3.57666666666667,0.104199061629385
"520",8,"193.1",3.773,"Mouse_Pa","trial_2",3.722,0.0735549681077583
"521",8.25,"KPPR1",3.134,"Mouse_Pa","trial_2",3.6082,0.0807083638788447
"522",8.25,"145.1",3.869,"Mouse_Pa","trial_2",3.81833333333333,0.118216374124362
"523",8.25,"191.1",3.691,"Mouse_Pa","trial_2",3.65533333333333,0.0870063854617068
"524",8.25,"193.1",3.819,"Mouse_Pa","trial_2",3.78866666666667,0.0661370630668698
"525",8.5,"KPPR1",3.19,"Mouse_Pa","trial_2",3.65086666666667,0.0807728069910062
"526",8.5,"145.1",3.914,"Mouse_Pa","trial_2",3.87533333333333,0.104571081619686
"527",8.5,"191.1",3.771,"Mouse_Pa","trial_2",3.72766666666667,0.0831250730993831
"528",8.5,"193.1",3.881,"Mouse_Pa","trial_2",3.85433333333333,0.0643281517775158
"529",8.75,"KPPR1",3.207,"Mouse_Pa","trial_2",3.69106666666667,0.0815741828128686
"530",8.75,"145.1",3.958,"Mouse_Pa","trial_2",3.926,0.101725119808236
"531",8.75,"191.1",3.814,"Mouse_Pa","trial_2",3.79266666666667,0.0758097032780838
"532",8.75,"193.1",3.942,"Mouse_Pa","trial_2",3.91,0.0626976873576689
"533",9,"KPPR1",3.244,"Mouse_Pa","trial_2",3.72766666666667,0.0821832833579437
"534",9,"145.1",3.997,"Mouse_Pa","trial_2",3.96866666666667,0.0943121295368615
"535",9,"191.1",3.867,"Mouse_Pa","trial_2",3.84566666666667,0.0706690251178769
"536",9,"193.1",4.002,"Mouse_Pa","trial_2",3.96866666666667,0.0617584901945562
"537",9.25,"KPPR1",3.284,"Mouse_Pa","trial_2",3.7676,0.0828666053710075
"538",9.25,"145.1",4.036,"Mouse_Pa","trial_2",4.012,0.088573886294626
"539",9.25,"191.1",3.916,"Mouse_Pa","trial_2",3.90333333333333,0.0695709070740861
"540",9.25,"193.1",4.044,"Mouse_Pa","trial_2",4.013,0.0595007002759912
"541",9.5,"KPPR1",3.312,"Mouse_Pa","trial_2",3.80186666666667,0.0835817174510281
"542",9.5,"145.1",4.072,"Mouse_Pa","trial_2",4.04033333333333,0.0809492296305393
"543",9.5,"191.1",3.958,"Mouse_Pa","trial_2",3.95566666666667,0.0684259534906978
"544",9.5,"193.1",4.092,"Mouse_Pa","trial_2",4.06233333333333,0.058771686304811
"545",9.75,"KPPR1",3.339,"Mouse_Pa","trial_2",3.83706666666667,0.0838254119139279
"546",9.75,"145.1",4.092,"Mouse_Pa","trial_2",4.077,0.0745676426698159
"547",9.75,"191.1",3.996,"Mouse_Pa","trial_2",4.00366666666667,0.0679468746726277
"548",9.75,"193.1",4.128,"Mouse_Pa","trial_2",4.09933333333333,0.0594876270982275
"549",10,"KPPR1",3.379,"Mouse_Pa","trial_2",3.8674,0.0835222126143699
"550",10,"145.1",4.109,"Mouse_Pa","trial_2",4.09966666666667,0.073471838898391
"551",10,"191.1",4.029,"Mouse_Pa","trial_2",4.051,0.0678699737242717
"552",10,"193.1",4.15,"Mouse_Pa","trial_2",4.13566666666667,0.0596107745667212
"553",10.25,"KPPR1",3.407,"Mouse_Pa","trial_2",3.90066666666667,0.0840863879288475
"554",10.25,"145.1",4.132,"Mouse_Pa","trial_2",4.12033333333333,0.0680889940527184
"555",10.25,"191.1",4.054,"Mouse_Pa","trial_2",4.079,0.0706847461149385
"556",10.25,"193.1",4.174,"Mouse_Pa","trial_2",4.16233333333333,0.05774176227923
"557",10.5,"KPPR1",3.445,"Mouse_Pa","trial_2",3.92973333333333,0.0842330365381923
"558",10.5,"145.1",4.149,"Mouse_Pa","trial_2",4.14133333333333,0.0673704518151524
"559",10.5,"191.1",4.103,"Mouse_Pa","trial_2",4.12733333333333,0.0711953494111644
"560",10.5,"193.1",4.208,"Mouse_Pa","trial_2",4.19233333333333,0.0579779651630207
"561",10.75,"KPPR1",3.457,"Mouse_Pa","trial_2",3.95946666666667,0.0855038215056117
"562",10.75,"145.1",4.151,"Mouse_Pa","trial_2",4.15066666666667,0.0632200741677654
"563",10.75,"191.1",4.114,"Mouse_Pa","trial_2",4.15633333333333,0.0699626884687673
"564",10.75,"193.1",4.223,"Mouse_Pa","trial_2",4.21766666666667,0.0554897387911595
"565",11,"KPPR1",3.489,"Mouse_Pa","trial_2",3.9826,0.085005646871252
"566",11,"145.1",4.168,"Mouse_Pa","trial_2",4.16633333333333,0.0557205328202967
"567",11,"191.1",4.144,"Mouse_Pa","trial_2",4.19633333333333,0.0700245988524349
"568",11,"193.1",4.239,"Mouse_Pa","trial_2",4.23966666666667,0.0617773780962292
"569",11.25,"KPPR1",3.507,"Mouse_Pa","trial_2",4.01166666666667,0.0859724577528379
"570",11.25,"145.1",4.168,"Mouse_Pa","trial_2",4.17,0.0560119034967866
"571",11.25,"191.1",4.17,"Mouse_Pa","trial_2",4.22166666666667,0.0709749564596164
"572",11.25,"193.1",4.261,"Mouse_Pa","trial_2",4.26266666666667,0.060338857942273
"573",11.5,"KPPR1",3.541,"Mouse_Pa","trial_2",4.03526666666667,0.0857657089132762
"574",11.5,"145.1",4.176,"Mouse_Pa","trial_2",4.17533333333333,0.0542719489648606
"575",11.5,"191.1",4.193,"Mouse_Pa","trial_2",4.25033333333333,0.0723195071271309
"576",11.5,"193.1",4.273,"Mouse_Pa","trial_2",4.27866666666667,0.0638600901276464
"577",11.75,"KPPR1",3.562,"Mouse_Pa","trial_2",4.05986666666667,0.0859405590076053
"578",11.75,"145.1",4.174,"Mouse_Pa","trial_2",4.17333333333333,0.0542719489648609
"579",11.75,"191.1",4.215,"Mouse_Pa","trial_2",4.27066666666667,0.0706643081367421
