"","Time","strain","OD600","expt","trial","mean_OD600","sem_OD600"
"302",18.75,"145.1",4.481,"Mouse_Pa","trial_1",4.40166666666667,0.0859153329996713
"303",18.75,"191.1",4.451,"Mouse_Pa","trial_1",4.48766666666667,0.0205291121202173
"304",18.75,"193.1",4.462,"Mouse_Pa","trial_1",4.47533333333333,0.0207310824072882
"305",19,"KPPR1",2.697,"Mouse_Pa","trial_1",2.0538,0.121246942033113
"306",19,"145.1",4.489,"Mouse_Pa","trial_1",4.417,0.0869041617722266
"307",19,"191.1",4.462,"Mouse_Pa","trial_1",4.498,0.0234378611083293
"308",19,"193.1",4.462,"Mouse_Pa","trial_1",4.48133333333333,0.0250355303075005
"309",19.25,"KPPR1",2.699,"Mouse_Pa","trial_1",2.05686666666667,0.121379878565745
"310",19.25,"145.1",4.523,"Mouse_Pa","trial_1",4.431,0.0945110222848812
"311",19.25,"191.1",4.47,"Mouse_Pa","trial_1",4.50866666666667,0.0255755960069579
"312",19.25,"193.1",4.459,"Mouse_Pa","trial_1",4.485,0.029051678092668
"313",19.5,"KPPR1",2.704,"Mouse_Pa","trial_1",2.05626666666667,0.121362874478101
"314",19.5,"145.1",4.522,"Mouse_Pa","trial_1",4.44133333333333,0.0882729353262433
"315",19.5,"191.1",4.482,"Mouse_Pa","trial_1",4.51833333333333,0.0278228523180337
"316",19.5,"193.1",4.464,"Mouse_Pa","trial_1",4.49366666666667,0.0327125528063939
"317",19.75,"KPPR1",2.691,"Mouse_Pa","trial_1",2.05833333333333,0.121916351755607
"318",19.75,"145.1",4.535,"Mouse_Pa","trial_1",4.45466666666667,0.08640280345246
"319",19.75,"191.1",4.479,"Mouse_Pa","trial_1",4.523,0.0327414110874897
"320",19.75,"193.1",4.464,"Mouse_Pa","trial_1",4.49966666666667,0.0361678187220505
"321",20,"KPPR1",2.694,"Mouse_Pa","trial_1",2.0576,0.121534114356344
"322",20,"145.1",4.548,"Mouse_Pa","trial_1",4.45866666666667,0.0838934509429138
"323",20,"191.1",4.492,"Mouse_Pa","trial_1",4.535,0.0357631094844953
"324",20,"193.1",4.462,"Mouse_Pa","trial_1",4.506,0.039585350825779
"325",20.25,"KPPR1",2.699,"Mouse_Pa","trial_1",2.05826666666667,0.121737401486293
"326",20.25,"145.1",4.561,"Mouse_Pa","trial_1",4.46933333333333,0.0872053770003764
"327",20.25,"191.1",4.49,"Mouse_Pa","trial_1",4.539,0.0407962416569632
"328",20.25,"193.1",4.478,"Mouse_Pa","trial_1",4.51633333333333,0.0423962786626899
"329",20.5,"KPPR1",2.704,"Mouse_Pa","trial_1",2.05813333333333,0.122028211674368
"330",20.5,"145.1",4.583,"Mouse_Pa","trial_1",4.48033333333333,0.0899802447454132
"331",20.5,"191.1",4.495,"Mouse_Pa","trial_1",4.54633333333333,0.0435787919877446
"332",20.5,"193.1",4.494,"Mouse_Pa","trial_1",4.527,0.043385865593916
"333",20.75,"KPPR1",2.719,"Mouse_Pa","trial_1",2.05906666666667,0.121672412127877
"334",20.75,"145.1",4.563,"Mouse_Pa","trial_1",4.47733333333333,0.0846686351477203
"335",20.75,"191.1",4.499,"Mouse_Pa","trial_1",4.553,0.0467011777153425
"336",20.75,"193.1",4.514,"Mouse_Pa","trial_1",4.54033333333333,0.0455350902540495
"337",21,"KPPR1",2.719,"Mouse_Pa","trial_1",2.05626666666667,0.12198838612428
"338",21,"145.1",4.592,"Mouse_Pa","trial_1",4.49,0.0912213425319609
"339",21,"191.1",4.503,"Mouse_Pa","trial_1",4.55766666666667,0.0502338973646726
"340",21,"193.1",4.53,"Mouse_Pa","trial_1",4.548,0.0470567033836128
"341",21.25,"KPPR1",2.723,"Mouse_Pa","trial_1",2.05726666666667,0.122201374268115
"342",21.25,"145.1",4.586,"Mouse_Pa","trial_1",4.48766666666667,0.0890024968438778
"343",21.25,"191.1",4.499,"Mouse_Pa","trial_1",4.56366666666667,0.055438654785668
"344",21.25,"193.1",4.551,"Mouse_Pa","trial_1",4.56133333333333,0.0479107967419082
"345",21.5,"KPPR1",2.705,"Mouse_Pa","trial_1",2.0536,0.121864163254479
"346",21.5,"145.1",4.613,"Mouse_Pa","trial_1",4.50433333333333,0.0917248300322463
"347",21.5,"191.1",4.499,"Mouse_Pa","trial_1",4.56633333333333,0.0599898139501847
"348",21.5,"193.1",4.562,"Mouse_Pa","trial_1",4.568,0.0503189825016366
"349",21.75,"KPPR1",2.716,"Mouse_Pa","trial_1",2.05146666666667,0.121919171767382
"350",21.75,"145.1",4.624,"Mouse_Pa","trial_1",4.51566666666667,0.0918591917616908
"351",21.75,"191.1",4.499,"Mouse_Pa","trial_1",4.57,0.0641274772101114
"352",21.75,"193.1",4.583,"Mouse_Pa","trial_1",4.57966666666667,0.0537194357544621
"353",22,"KPPR1",2.729,"Mouse_Pa","trial_1",2.0502,0.122173732661243
"354",22,"145.1",4.632,"Mouse_Pa","trial_1",4.52,0.0941080938779088
"355",22,"191.1",4.506,"Mouse_Pa","trial_1",4.576,0.066530694670455
"356",22,"193.1",4.594,"Mouse_Pa","trial_1",4.588,0.0566598035059541
"357",22.25,"KPPR1",2.724,"Mouse_Pa","trial_1",2.05,0.121939446330663
"358",22.25,"145.1",4.645,"Mouse_Pa","trial_1",4.51766666666667,0.0928248051139588
"359",22.25,"191.1",4.501,"Mouse_Pa","trial_1",4.57766666666667,0.0707515213813653
"360",22.25,"193.1",4.608,"Mouse_Pa","trial_1",4.59533333333333,0.0592293095613236
"361",22.5,"KPPR1",2.723,"Mouse_Pa","trial_1",2.04946666666667,0.121412083287678
"362",22.5,"145.1",4.652,"Mouse_Pa","trial_1",4.53,0.0958244923458159
"363",22.5,"191.1",4.497,"Mouse_Pa","trial_1",4.57866666666667,0.0762328304895236
"364",22.5,"193.1",4.622,"Mouse_Pa","trial_1",4.604,0.0618573628061634
"365",22.75,"KPPR1",2.719,"Mouse_Pa","trial_1",2.04713333333333,0.120671725755561
"366",22.75,"145.1",4.656,"Mouse_Pa","trial_1",4.52066666666667,0.0935954652272806
"367",22.75,"191.1",4.497,"Mouse_Pa","trial_1",4.579,0.0800083328993507
"368",22.75,"193.1",4.634,"Mouse_Pa","trial_1",4.612,0.0661614187675365
"369",23,"KPPR1",2.717,"Mouse_Pa","trial_1",2.04333333333333,0.120772894572798
"370",23,"145.1",4.662,"Mouse_Pa","trial_1",4.53966666666667,0.0997602681988733
"371",23,"191.1",4.498,"Mouse_Pa","trial_1",4.582,0.0805253583247746
"372",23,"193.1",4.65,"Mouse_Pa","trial_1",4.621,0.0648613906727262
"373",23.25,"KPPR1",2.718,"Mouse_Pa","trial_1",2.04066666666667,0.120758107946923
"374",23.25,"145.1",4.665,"Mouse_Pa","trial_1",4.54066666666667,0.101742048556359
"375",23.25,"191.1",4.495,"Mouse_Pa","trial_1",4.58233333333333,0.0868338131784566
"376",23.25,"193.1",4.66,"Mouse_Pa","trial_1",4.624,0.0715821206726932
"377",23.5,"KPPR1",2.72,"Mouse_Pa","trial_1",2.04033333333333,0.120706951970333
"378",23.5,"145.1",4.666,"Mouse_Pa","trial_1",4.54033333333333,0.0959067834467985
"379",23.5,"191.1",4.501,"Mouse_Pa","trial_1",4.58466666666667,0.088204938133367
"380",23.5,"193.1",4.669,"Mouse_Pa","trial_1",4.62766666666667,0.0745147263595892
"381",23.75,"KPPR1",2.732,"Mouse_Pa","trial_1",2.03886666666667,0.120784493906519
"382",23.75,"145.1",4.637,"Mouse_Pa","trial_1",4.538,0.0975038460779881
"383",23.75,"191.1",4.501,"Mouse_Pa","trial_1",4.586,0.0910659101969556
"384",23.75,"193.1",4.677,"Mouse_Pa","trial_1",4.634,0.0744737090074969
"385",24,"KPPR1",2.708,"Mouse_Pa","trial_1",2.03546666666667,0.120323131080503
"386",24,"145.1",4.656,"Mouse_Pa","trial_1",4.54466666666667,0.0995746509464687
"387",24,"191.1",4.489,"Mouse_Pa","trial_1",4.58333333333333,0.0973487430724083
"388",24,"193.1",4.688,"Mouse_Pa","trial_1",4.63866666666667,0.0790049224908029
"389",0,"KPPR1",0.004,"Mouse_Pa","trial_2",0.00893333333333333,0.00141241659396958
"390",0,"145.1",0.006,"Mouse_Pa","trial_2",0.00366666666666667,0.00145296631451356
"391",0,"191.1",0.006,"Mouse_Pa","trial_2",0.014,0.00901849950564579
"392",0,"193.1",0.006,"Mouse_Pa","trial_2",0.011,0.00321455025366432
"393",0.25,"KPPR1",0.004,"Mouse_Pa","trial_2",0.0108666666666667,0.00126816953450789
"394",0.25,"145.1",0.006,"Mouse_Pa","trial_2",0.00366666666666667,0.00120185042515466
"395",0.25,"191.1",0.005,"Mouse_Pa","trial_2",0.013,0.00850490054811538
"396",0.25,"193.1",0.006,"Mouse_Pa","trial_2",0.0106666666666667,0.00290593262902712
"397",0.5,"KPPR1",0.004,"Mouse_Pa","trial_2",0.0148,0.00170209954384074
"398",0.5,"145.1",0.006,"Mouse_Pa","trial_2",0.003,0.00152752523165195
"399",0.5,"191.1",0.005,"Mouse_Pa","trial_2",0.012,0.00854400374531753
"400",0.5,"193.1",0.005,"Mouse_Pa","trial_2",0.0103333333333333,0.00317979733805649
"401",0.75,"KPPR1",0.006,"Mouse_Pa","trial_2",0.0190666666666667,0.00213690177742198
"402",0.75,"145.1",0.006,"Mouse_Pa","trial_2",0.004,0.001
"403",0.75,"191.1",0.006,"Mouse_Pa","trial_2",0.012,0.00862167810425171
"404",0.75,"193.1",0.004,"Mouse_Pa","trial_2",0.01,0.00346410161513775
"405",1,"KPPR1",0.01,"Mouse_Pa","trial_2",0.0243333333333333,0.00277860305200921
"406",1,"145.1",0.007,"Mouse_Pa","trial_2",0.00433333333333333,0.00145296631451356
"407",1,"191.1",0.007,"Mouse_Pa","trial_2",0.0133333333333333,0.00841295297608264
"408",1,"193.1",0.004,"Mouse_Pa","trial_2",0.0116666666666667,0.00409606857581484
"409",1.25,"KPPR1",0.014,"Mouse_Pa","trial_2",0.0305333333333333,0.00357086979755789
"410",1.25,"145.1",0.009,"Mouse_Pa","trial_2",0.008,0.001
"411",1.25,"191.1",0.009,"Mouse_Pa","trial_2",0.0153333333333333,0.00788106027835793
"412",1.25,"193.1",0.006,"Mouse_Pa","trial_2",0.0146666666666667,0.004371625682868
"413",1.5,"KPPR1",0.022,"Mouse_Pa","trial_2",0.039,0.00445613541728063
"414",1.5,"145.1",0.011,"Mouse_Pa","trial_2",0.0113333333333333,0.000881917103688197
"415",1.5,"191.1",0.01,"Mouse_Pa","trial_2",0.018,0.00850490054811538
"416",1.5,"193.1",0.009,"Mouse_Pa","trial_2",0.0183333333333333,0.0047022453265553
"417",1.75,"KPPR1",0.034,"Mouse_Pa","trial_2",0.0510666666666667,0.00589791461665874
"418",1.75,"145.1",0.015,"Mouse_Pa","trial_2",0.014,0.00264575131106459
"419",1.75,"191.1",0.012,"Mouse_Pa","trial_2",0.0216666666666667,0.00821245666316995
"420",1.75,"193.1",0.011,"Mouse_Pa","trial_2",0.023,0.00602771377334171
"421",2,"KPPR1",0.052,"Mouse_Pa","trial_2",0.0685333333333333,0.00759063750799482
"422",2,"145.1",0.02,"Mouse_Pa","trial_2",0.021,0.00321455025366432
"423",2,"191.1",0.017,"Mouse_Pa","trial_2",0.0276666666666667,0.00785988408170106
"424",2,"193.1",0.015,"Mouse_Pa","trial_2",0.033,0.0101159939369957
"425",2.25,"KPPR1",0.078,"Mouse_Pa","trial_2",0.0904,0.00931961576972131
"426",2.25,"145.1",0.029,"Mouse_Pa","trial_2",0.03,0.00493288286231625
"427",2.25,"191.1",0.022,"Mouse_Pa","trial_2",0.0383333333333333,0.00841295297608264
"428",2.25,"193.1",0.021,"Mouse_Pa","trial_2",0.0483333333333333,0.0155920207513687
"429",2.5,"KPPR1",0.106,"Mouse_Pa","trial_2",0.117666666666667,0.0109595214818491
"430",2.5,"145.1",0.032,"Mouse_Pa","trial_2",0.042,0.00901849950564579
"431",2.5,"191.1",0.03,"Mouse_Pa","trial_2",0.0583333333333333,0.0144029318003122
"432",2.5,"193.1",0.029,"Mouse_Pa","trial_2",0.0753333333333333,0.0290994463483032
"433",2.75,"KPPR1",0.147,"Mouse_Pa","trial_2",0.143133333333333,0.0109895477036209
"434",2.75,"145.1",0.046,"Mouse_Pa","trial_2",0.0743333333333333,0.026847304851284
"435",2.75,"191.1",0.055,"Mouse_Pa","trial_2",0.0953333333333333,0.0207551867680775
"436",2.75,"193.1",0.051,"Mouse_Pa","trial_2",0.107333333333333,0.0312641079265736
"437",3,"KPPR1",0.179,"Mouse_Pa","trial_2",0.168466666666667,0.0103357293689077
"438",3,"145.1",0.079,"Mouse_Pa","trial_2",0.109333333333333,0.0323539453201272
"439",3,"191.1",0.116,"Mouse_Pa","trial_2",0.142,0.0130128141972954
"440",3,"193.1",0.104,"Mouse_Pa","trial_2",0.145666666666667,0.0276546158493981
"441",3.25,"KPPR1",0.197,"Mouse_Pa","trial_2",0.189133333333333,0.0104825781392005
"442",3.25,"145.1",0.142,"Mouse_Pa","trial_2",0.165,0.0165025250593154
"443",3.25,"191.1",0.132,"Mouse_Pa","trial_2",0.163333333333333,0.0156773013550731
"444",3.25,"193.1",0.132,"Mouse_Pa","trial_2",0.18,0.0337095436535906
"445",3.5,"KPPR1",0.22,"Mouse_Pa","trial_2",0.2092,0.0113507708989302
"446",3.5,"145.1",0.171,"Mouse_Pa","trial_2",0.197666666666667,0.0261682589749066
"447",3.5,"191.1",0.151,"Mouse_Pa","trial_2",0.189666666666667,0.0194707758220136
"448",3.5,"193.1",0.157,"Mouse_Pa","trial_2",0.210666666666667,0.0379575786606282
"449",3.75,"KPPR1",0.247,"Mouse_Pa","trial_2",0.230133333333333,0.012782006201676
"450",3.75,"145.1",0.187,"Mouse_Pa","trial_2",0.233,0.0440151489073175
"451",3.75,"191.1",0.173,"Mouse_Pa","trial_2",0.221333333333333,0.0245515331044271
"452",3.75,"193.1",0.189,"Mouse_Pa","trial_2",0.249666666666667,0.0422742369666338
"453",4,"KPPR1",0.268,"Mouse_Pa","trial_2",0.253533333333333,0.0138154043308691
"454",4,"145.1",0.229,"Mouse_Pa","trial_2",0.282,0.0510130702206144
"455",4,"191.1",0.209,"Mouse_Pa","trial_2",0.267666666666667,0.0296947432684268
"456",4,"193.1",0.215,"Mouse_Pa","trial_2",0.298,0.0524309069156733
"457",4.25,"KPPR1",0.296,"Mouse_Pa","trial_2",0.277933333333333,0.0147984769701115
"458",4.25,"145.1",0.303,"Mouse_Pa","trial_2",0.353,0.0525198375219625
"459",4.25,"191.1",0.253,"Mouse_Pa","trial_2",0.325,0.0366606055596467
"460",4.25,"193.1",0.266,"Mouse_Pa","trial_2",0.354333333333333,0.0559533535883041
"461",4.5,"KPPR1",0.323,"Mouse_Pa","trial_2",0.305133333333333,0.01563752101492
"462",4.5,"145.1",0.375,"Mouse_Pa","trial_2",0.436666666666667,0.0572256741137907
"463",4.5,"191.1",0.299,"Mouse_Pa","trial_2",0.384666666666667,0.0438798865591565
"464",4.5,"193.1",0.328,"Mouse_Pa","trial_2",0.422333333333333,0.0573478663751127
"465",4.75,"KPPR1",0.352,"Mouse_Pa","trial_2",0.3324,0.0165295694640443
"466",4.75,"145.1",0.466,"Mouse_Pa","trial_2",0.542333333333333,0.067533530766411
"467",4.75,"191.1",0.369,"Mouse_Pa","trial_2",0.548,0.124741065144295
"468",4.75,"193.1",0.383,"Mouse_Pa","trial_2",0.485666666666667,0.0586126645397088
"469",5,"KPPR1",0.387,"Mouse_Pa","trial_2",0.363,0.0172433562085034
"470",5,"145.1",0.565,"Mouse_Pa","trial_2",0.676333333333333,0.118912199168593
"471",5,"191.1",0.442,"Mouse_Pa","trial_2",0.805666666666667,0.307495438087209
"472",5,"193.1",0.466,"Mouse_Pa","trial_2",0.573666666666667,0.0543946484295815
"473",5.25,"KPPR1",0.428,"Mouse_Pa","trial_2",0.395266666666667,0.0184740401301437
"474",5.25,"145.1",1.176,"Mouse_Pa","trial_2",1.06833333333333,0.241913437227268
"475",5.25,"191.1",0.533,"Mouse_Pa","trial_2",0.941333333333333,0.370500712250028
"476",5.25,"193.1",0.962,"Mouse_Pa","trial_2",0.762,0.10008163334665
"477",5.5,"KPPR1",0.471,"Mouse_Pa","trial_2",0.4284,0.0197577712257614
"478",5.5,"145.1",1.854,"Mouse_Pa","trial_2",1.37766666666667,0.375802400796542
"479",5.5,"191.1",1.024,"Mouse_Pa","trial_2",1.20433333333333,0.373339136859654
"480",5.5,"193.1",1.471,"Mouse_Pa","trial_2",0.941,0.26610712128765
"481",5.75,"KPPR1",0.511,"Mouse_Pa","trial_2",0.4642,0.0217477311350819
"482",5.75,"145.1",2.239,"Mouse_Pa","trial_2",1.59066666666667,0.474641033952092
"483",5.75,"191.1",1.689,"Mouse_Pa","trial_2",1.51333333333333,0.434760598235141
"484",5.75,"193.1",1.723,"Mouse_Pa","trial_2",1.024,0.350529599320799
"485",6,"KPPR1",0.562,"Mouse_Pa","trial_2",0.502733333333333,0.0242874583874195
"486",6,"145.1",2.444,"Mouse_Pa","trial_2",1.75866666666667,0.553555276774095
"487",6,"191.1",2.058,"Mouse_Pa","trial_2",1.69933333333333,0.527914555375941
"488",6,"193.1",1.946,"Mouse_Pa","trial_2",1.09733333333333,0.424619568293523
"489",6.25,"KPPR1",0.612,"Mouse_Pa","trial_2",0.544133333333333,0.0263040584713365
"490",6.25,"145.1",2.638,"Mouse_Pa","trial_2",2.10066666666667,0.580352287647579
"491",6.25,"191.1",2.282,"Mouse_Pa","trial_2",1.82533333333333,0.598379014040804
"492",6.25,"193.1",2.165,"Mouse_Pa","trial_2",1.17666666666667,0.494167425519372
"493",6.5,"KPPR1",0.664,"Mouse_Pa","trial_2",0.584333333333333,0.0279487058507216
"494",6.5,"145.1",2.771,"Mouse_Pa","trial_2",2.64666666666667,0.375551298463709
"495",6.5,"191.1",2.456,"Mouse_Pa","trial_2",1.94466666666667,0.658457119164018
"496",6.5,"193.1",2.32,"Mouse_Pa","trial_2",1.24633333333333,0.536963789385384
"497",6.75,"KPPR1",0.704,"Mouse_Pa","trial_2",0.6266,0.0291756258348839
"498",6.75,"145.1",2.917,"Mouse_Pa","trial_2",2.863,0.273843629345898
"499",6.75,"191.1",2.624,"Mouse_Pa","trial_2",2.05,0.699028611717718
"500",6.75,"193.1",2.497,"Mouse_Pa","trial_2",1.335,0.581436152986723
"501",7,"KPPR1",0.748,"Mouse_Pa","trial_2",0.6704,0.029720892122738
"502",7,"145.1",3.282,"Mouse_Pa","trial_2",3.43933333333333,0.100023886036175
"503",7,"191.1",2.772,"Mouse_Pa","trial_2",2.16166666666667,0.73571288179863
"504",7,"193.1",2.643,"Mouse_Pa","trial_2",1.41966666666667,0.612347486680924
"505",7.25,"KPPR1",0.794,"Mouse_Pa","trial_2",0.716733333333333,0.0311771385514124
"506",7.25,"145.1",3.359,"Mouse_Pa","trial_2",3.51266666666667,0.104821011464517
"507",7.25,"191.1",2.912,"Mouse_Pa","trial_2",2.26366666666667,0.762555426036546
"508",7.25,"193.1",2.78,"Mouse_Pa","trial_2",1.508,0.636942697579617
"509",7.5,"KPPR1",0.839,"Mouse_Pa","trial_2",0.761666666666667,0.0323851327833749
"510",7.5,"145.1",3.455,"Mouse_Pa","trial_2",3.51066666666667,0.0493096790138046
"511",7.5,"191.1",3.027,"Mouse_Pa","trial_2",2.35533333333333,0.778508046058471
"512",7.5,"193.1",2.906,"Mouse_Pa","trial_2",1.595,0.65658992783421
"513",7.75,"KPPR1",0.879,"Mouse_Pa","trial_2",0.8084,0.033888584958304
"514",7.75,"145.1",3.56,"Mouse_Pa","trial_2",3.622,0.0575586657246327
"515",7.75,"191.1",3.147,"Mouse_Pa","trial_2",2.45066666666667,0.793750660542157
"516",7.75,"193.1",3.012,"Mouse_Pa","trial_2",1.68266666666667,0.666151717787406
"517",8,"KPPR1",0.921,"Mouse_Pa","trial_2",0.856333333333333,0.0357228307237911
"518",8,"145.1",3.682,"Mouse_Pa","trial_2",3.74166666666667,0.0463764787125735
"519",8,"191.1",3.253,"Mouse_Pa","trial_2",2.53533333333333,0.801066858078095
"520",8,"193.1",3.105,"Mouse_Pa","trial_2",1.765,0.671435278588587
"521",8.25,"KPPR1",0.955,"Mouse_Pa","trial_2",0.904133333333333,0.0380941023640226
"522",8.25,"145.1",3.887,"Mouse_Pa","trial_2",3.867,0.0349475797922165
"523",8.25,"191.1",3.361,"Mouse_Pa","trial_2",2.62566666666667,0.800699763401433
"524",8.25,"193.1",3.193,"Mouse_Pa","trial_2",1.856,0.670277803103559
"525",8.5,"KPPR1",0.995,"Mouse_Pa","trial_2",0.958133333333333,0.0417539124675665
"526",8.5,"145.1",4.023,"Mouse_Pa","trial_2",3.96633333333333,0.0408629144552585
"527",8.5,"191.1",3.451,"Mouse_Pa","trial_2",2.70733333333333,0.797764863714728
"528",8.5,"193.1",3.276,"Mouse_Pa","trial_2",1.94766666666667,0.66654790608861
"529",8.75,"KPPR1",1.036,"Mouse_Pa","trial_2",1.0124,0.0452934137964156
"530",8.75,"145.1",4.126,"Mouse_Pa","trial_2",4.04866666666667,0.0486015546161964
"531",8.75,"191.1",3.532,"Mouse_Pa","trial_2",2.78766666666667,0.790270066355659
"532",8.75,"193.1",3.35,"Mouse_Pa","trial_2",2.04933333333333,0.653832122524157
"533",9,"KPPR1",1.074,"Mouse_Pa","trial_2",1.06353333333333,0.049312305685939
"534",9,"145.1",4.191,"Mouse_Pa","trial_2",4.11266666666667,0.0468413397663977
"535",9,"191.1",3.605,"Mouse_Pa","trial_2",2.88133333333333,0.759950948709484
"536",9,"193.1",3.413,"Mouse_Pa","trial_2",2.19433333333333,0.616824484310119
"537",9.25,"KPPR1",1.114,"Mouse_Pa","trial_2",1.11513333333333,0.0527132283629493
"538",9.25,"145.1",4.253,"Mouse_Pa","trial_2",4.169,0.0484974226119286
"539",9.25,"191.1",3.674,"Mouse_Pa","trial_2",2.97166666666667,0.729499904805416
"540",9.25,"193.1",3.479,"Mouse_Pa","trial_2",2.31666666666667,0.587372775822797
"541",9.5,"KPPR1",1.152,"Mouse_Pa","trial_2",1.1678,0.0570499530486848
"542",9.5,"145.1",4.314,"Mouse_Pa","trial_2",4.21933333333333,0.0529223750201913
"543",9.5,"191.1",3.743,"Mouse_Pa","trial_2",3.07966666666667,0.679900074357336
"544",9.5,"193.1",3.534,"Mouse_Pa","trial_2",2.46066666666667,0.542214389743065
"545",9.75,"KPPR1",1.192,"Mouse_Pa","trial_2",1.22,0.0609300926511374
"546",9.75,"145.1",4.368,"Mouse_Pa","trial_2",4.26366666666667,0.0556367184909791
"547",9.75,"191.1",3.795,"Mouse_Pa","trial_2",3.19966666666667,0.602848884694811
"548",9.75,"193.1",3.583,"Mouse_Pa","trial_2",2.60633333333333,0.489686067235371
"549",10,"KPPR1",1.23,"Mouse_Pa","trial_2",1.27073333333333,0.0654264739387925
"550",10,"145.1",4.397,"Mouse_Pa","trial_2",4.29633333333333,0.0532301084391573
"551",10,"191.1",3.847,"Mouse_Pa","trial_2",3.26866666666667,0.581836842345955
"552",10,"193.1",3.63,"Mouse_Pa","trial_2",2.76533333333333,0.432752944659087
"553",10.25,"KPPR1",1.269,"Mouse_Pa","trial_2",1.3204,0.0690991558076749
"554",10.25,"145.1",4.448,"Mouse_Pa","trial_2",4.338,0.0571664237118259
"555",10.25,"191.1",3.894,"Mouse_Pa","trial_2",3.353,0.5355094147943
"556",10.25,"193.1",3.678,"Mouse_Pa","trial_2",2.88933333333333,0.395009001303908
"557",10.5,"KPPR1",1.306,"Mouse_Pa","trial_2",1.36826666666667,0.0734533520040775
"558",10.5,"145.1",4.481,"Mouse_Pa","trial_2",4.359,0.0639061812346818
"559",10.5,"191.1",3.941,"Mouse_Pa","trial_2",3.43166666666667,0.491937100767071
"560",10.5,"193.1",3.72,"Mouse_Pa","trial_2",2.99433333333333,0.364145727849595
"561",10.75,"KPPR1",1.343,"Mouse_Pa","trial_2",1.4136,0.0774789556681592
"562",10.75,"145.1",4.502,"Mouse_Pa","trial_2",4.38933333333333,0.0578772647745018
"563",10.75,"191.1",3.977,"Mouse_Pa","trial_2",3.51066666666667,0.451910881086575
"564",10.75,"193.1",3.756,"Mouse_Pa","trial_2",3.10833333333333,0.326101381645511
"565",11,"KPPR1",1.376,"Mouse_Pa","trial_2",1.45633333333333,0.0808027973741755
"566",11,"145.1",4.538,"Mouse_Pa","trial_2",4.408,0.0660176744011278
"567",11,"191.1",4.022,"Mouse_Pa","trial_2",3.586,0.412723070997168
"568",11,"193.1",3.803,"Mouse_Pa","trial_2",3.228,0.288916943082264
"569",11.25,"KPPR1",1.402,"Mouse_Pa","trial_2",1.4984,0.0856460490290458
"570",11.25,"145.1",4.559,"Mouse_Pa","trial_2",4.42133333333333,0.0690997668431507
"571",11.25,"191.1",4.054,"Mouse_Pa","trial_2",3.65066666666667,0.374707589698658
"572",11.25,"193.1",3.831,"Mouse_Pa","trial_2",3.32366666666667,0.256343736243176
"573",11.5,"KPPR1",1.44,"Mouse_Pa","trial_2",1.5362,0.0883205309680382
"574",11.5,"145.1",4.565,"Mouse_Pa","trial_2",4.424,0.0705714767688289
"575",11.5,"191.1",4.088,"Mouse_Pa","trial_2",3.71533333333333,0.341651056553971
"576",11.5,"193.1",3.865,"Mouse_Pa","trial_2",3.41033333333333,0.229957483993117
"577",11.75,"KPPR1",1.476,"Mouse_Pa","trial_2",1.57693333333333,0.0917036358352101
"578",11.75,"145.1",4.563,"Mouse_Pa","trial_2",4.43166666666667,0.0656692046886852
"579",11.75,"191.1",4.118,"Mouse_Pa","trial_2",3.77533333333333,0.306412213275588
"580",11.75,"193.1",3.891,"Mouse_Pa","trial_2",3.502,0.196847656831368
"581",12,"KPPR1",1.509,"Mouse_Pa","trial_2",1.61293333333333,0.0941514720147257
